Country,Age,Note,Repeater
France,14,13,true
Portugal,13,17,true
Portugal,15,14,true
Portugal,13,17,true
France,16,12,false
France,13,9,true
France,13,19,true
France,14,N/A,false
France,16,11,true
France,14,1,false
France,16,20,false
France,15,3,true
France,13,9,true
France,15,2,false
Portugal,13,N/A,true
Portugal,13,3,true
France,12,10,false
France,16,9,false
France,14,1,true
Portugal,13,11,true
Portugal,15,1,true
Portugal,13,6,false
France,15,17,false
Portugal,15,12,false
France,12,5,false
France,12,9,true
Portugal,15,11,false
France,15,15,true
France,12,14,true
Portugal,14,9,true
Portugal,13,3,false
Portugal,15,N/A,false
France,13,N/A,false
France,14,10,true
Portugal,14,9,false
Portugal,16,7,false
Portugal,14,14,true
Portugal,15,16,true
France,15,6,false
Portugal,14,12,true
France,15,7,false
France,16,4,true
Portugal,13,12,false
France,13,8,false
France,16,7,true
France,15,4,false
Portugal,13,N/A,true
France,13,11,true
France,15,1,false
Portugal,12,4,false
Portugal,13,6,true
Portugal,13,N/A,false
France,12,15,false
France,12,20,true
France,16,6,true
France,15,16,true
Portugal,13,12,false
Portugal,15,3,false
France,13,7,false
France,13,11,true
Portugal,12,4,false
France,16,11,true
France,16,15,true
France,13,17,false
Portugal,14,7,true
France,14,18,false
Portugal,16,9,true
France,16,18,false
Portugal,14,7,true
France,15,N/A,true
Portugal,14,17,true
France,15,1,false
Portugal,15,6,false
Portugal,13,11,true
France,15,20,false
Portugal,15,4,false
France,13,18,true
France,15,1,false
Portugal,12,12,false
France,13,7,true
Portugal,16,14,true
France,12,4,true
Portugal,16,17,true
Portugal,13,9,true
Portugal,15,3,false
France,13,6,true
France,16,1,true
Portugal,15,10,false
Portugal,12,1,false
Portugal,13,7,false
Portugal,14,3,false
Portugal,16,15,true
France,12,4,false
Portugal,12,2,false
France,14,7,false
France,15,13,false
France,13,7,true
Portugal,12,15,false
Portugal,12,5,true
Portugal,13,7,false
Portugal,15,13,true
Portugal,12,9,false
France,12,17,false
Portugal,15,14,false
France,13,11,false
France,14,12,true
Portugal,14,5,true
France,13,11,true
Portugal,15,18,true
Portugal,16,13,false
Portugal,15,2,false
France,13,17,false
France,14,1,false
France,14,9,false
France,12,13,false
Portugal,13,13,false
France,16,8,true
France,16,N/A,true
Portugal,15,5,false
France,16,9,true
France,16,9,false
France,16,2,true
France,14,14,false
Portugal,14,3,true
France,16,20,false
France,13,10,true
Portugal,16,15,true
France,16,15,false
Portugal,16,2,true
France,12,20,false
Portugal,12,13,false
France,15,1,false
France,13,17,true
France,16,17,true
Portugal,14,9,false
Portugal,13,2,true
France,14,4,false
France,12,7,true
Portugal,12,18,true
Portugal,12,1,true
Portugal,12,10,true
Portugal,12,14,false
Portugal,12,20,false
France,14,6,false
Portugal,16,15,false
Portugal,16,3,false
France,13,7,true
Portugal,16,15,true
France,14,7,true
France,16,15,true
France,15,N/A,false
Portugal,12,9,false
France,13,9,false
France,15,5,true
France,12,16,true
France,12,6,true
France,16,20,true
Portugal,16,N/A,false
France,16,17,false
Portugal,14,5,false
France,13,18,false
France,16,13,false
France,14,9,true
Portugal,13,2,true
Portugal,15,6,true
Portugal,15,11,true
Portugal,12,7,false
France,15,9,true
Portugal,15,11,false
France,15,19,true
France,16,3,true
Portugal,16,16,true
France,15,5,true
France,16,10,true
France,12,11,true
Portugal,12,13,false
France,13,3,true
France,12,8,false
France,14,9,true
Portugal,12,20,false
Portugal,13,16,true
France,15,20,false
France,12,13,false
France,12,18,false
Portugal,16,20,true
Portugal,13,12,false
Portugal,14,5,false
France,16,18,false
Portugal,12,5,false
Portugal,16,6,true
France,14,4,false
France,16,7,false
Portugal,12,4,true
France,14,8,false
Portugal,13,19,true
Portugal,16,11,true
France,12,7,true
Portugal,13,5,false
France,16,17,true
Portugal,16,2,true
France,15,17,true
Portugal,16,10,true
Portugal,12,1,false
France,13,14,false
Portugal,15,12,false
France,15,13,false
France,16,9,true
France,16,6,false
Portugal,15,20,true
Portugal,13,15,true
France,13,5,false
Portugal,13,13,false
Portugal,14,17,false
Portugal,14,20,false
Portugal,15,15,true
Portugal,15,16,false
France,16,6,false
Portugal,13,18,false
France,13,19,false
France,15,13,false
France,15,11,true
France,16,3,true
France,12,9,true
Portugal,16,N/A,true
France,13,9,false
Portugal,16,1,false
France,12,5,false
France,12,4,false
Portugal,12,17,true
France,15,10,true
Portugal,12,N/A,true
Portugal,13,13,false
Portugal,14,19,true
Portugal,16,3,false
Portugal,15,10,true
Portugal,12,14,false
France,12,16,true
France,15,6,false
Portugal,12,11,true
France,12,1,true
France,14,11,false
France,12,20,true
France,14,18,false
France,15,4,false
Portugal,14,11,false
France,13,11,false
France,14,18,false
France,15,18,false
Portugal,15,9,false
Portugal,13,16,false
France,16,20,false
Portugal,14,2,false
France,16,19,true
Portugal,13,4,true
Portugal,13,3,false
Portugal,12,8,false
Portugal,12,19,true
Portugal,15,3,false
Portugal,16,4,true
France,13,17,false
Portugal,12,14,true
Portugal,15,3,false
France,14,2,false
Portugal,16,12,false
France,16,12,false
Portugal,13,13,true
Portugal,15,8,false
Portugal,12,3,true
France,12,19,false
France,13,9,false
France,13,6,false
France,12,8,false
Portugal,14,15,true
France,16,9,true
France,13,12,true
Portugal,16,13,true
France,12,3,true
France,14,2,false
France,13,19,true
France,16,13,false
Portugal,12,6,false
Portugal,16,8,false
Portugal,16,1,false
Portugal,13,7,false
France,15,1,false
Portugal,12,15,false
France,14,18,false
France,16,17,false
France,12,11,false
France,16,4,false
Portugal,12,18,false
Portugal,12,3,false
Portugal,12,9,false
Portugal,15,16,true
Portugal,15,4,false
France,13,18,true
France,15,7,true
Portugal,15,9,true
France,16,16,true
France,16,10,false
France,15,1,false
France,14,13,true
France,15,3,false
Portugal,16,14,false
France,13,16,true
Portugal,13,3,true
France,13,18,false
Portugal,13,16,false
Portugal,15,14,true
France,12,2,true
France,12,17,false
Portugal,12,19,true
Portugal,16,8,false
Portugal,14,4,false
France,14,20,true
France,15,19,false
France,14,19,false
Portugal,16,1,false
France,16,6,false
Portugal,14,6,true
Portugal,13,12,true
Portugal,14,18,true
Portugal,13,6,true
France,16,1,false
Portugal,16,N/A,true
Portugal,13,N/A,true
Portugal,16,10,true
France,15,13,false
France,12,11,true
France,15,18,true
France,12,9,true
Portugal,14,1,true
Portugal,13,19,true
Portugal,13,N/A,false
Portugal,13,16,true
France,13,10,false
Portugal,15,19,true
France,13,9,false
Portugal,12,16,true
France,14,20,true
France,14,11,true
Portugal,16,17,true
Portugal,12,15,true
France,13,17,false
Portugal,12,7,true
Portugal,13,13,true
Portugal,12,10,false
Portugal,15,18,false
France,12,N/A,true
Portugal,16,18,false
Portugal,12,3,true
France,16,14,false
France,14,13,true
France,13,11,false
Portugal,15,5,true
France,16,11,true
Portugal,15,3,false
Portugal,12,20,false
France,13,N/A,true
France,16,4,true
France,15,11,true
France,12,N/A,true
France,14,9,false
Portugal,15,11,true
France,12,4,true
France,14,1,true
Portugal,13,5,true
France,13,7,true
Portugal,12,2,false
France,15,18,true
France,14,8,true
France,15,16,true
France,16,1,true
Portugal,12,8,true
Portugal,13,20,false
France,14,11,true
France,12,3,false
Portugal,16,17,false
Portugal,14,12,true
France,15,N/A,false
France,13,14,true
France,13,N/A,false
Portugal,12,1,true
France,16,5,true
Portugal,14,7,true
France,16,7,true
France,16,15,false
Portugal,13,6,false
France,12,14,false
Portugal,14,9,false
Portugal,15,7,true
France,13,10,true
France,12,15,false
France,12,1,true
Portugal,13,N/A,false
France,16,1,true
France,16,7,false
Portugal,16,12,false
Portugal,15,14,true
Portugal,13,2,false
France,16,13,true
France,13,19,false
France,16,2,true
Portugal,16,2,false
Portugal,12,2,false
Portugal,16,9,false
France,12,8,true
France,16,18,true
France,13,15,true
Portugal,14,1,true
France,16,13,true
Portugal,14,2,false
Portugal,12,15,false
Portugal,16,19,true
France,16,9,true
Portugal,12,1,true
France,16,19,true
France,15,1,false
Portugal,16,10,true
France,12,17,true
Portugal,15,4,true
Portugal,12,3,true
Portugal,12,9,false
France,12,16,false
France,13,18,true
France,16,2,false
France,13,5,false
Portugal,15,2,true
France,16,5,false
Portugal,14,6,true
Portugal,12,10,true
Portugal,13,17,false
France,13,9,true
France,16,14,false
France,16,2,true
Portugal,16,13,false
France,13,7,true
Portugal,16,2,false
France,16,6,true
France,12,4,false
Portugal,14,7,true
France,13,14,false
Portugal,13,20,false
France,15,17,false
France,15,15,false
France,15,10,false
France,16,16,true
France,16,2,true
Portugal,12,15,false
Portugal,12,17,false
France,13,N/A,false
France,16,11,true
Portugal,12,8,true
France,14,5,false
France,13,13,true
France,15,7,true
France,16,6,true
France,13,7,false
France,14,15,false
France,16,3,false
France,12,5,false
Portugal,13,16,false
Portugal,13,18,true
France,15,17,true
Portugal,15,4,false
Portugal,12,7,true
France,16,3,false
France,16,10,true
France,15,20,false
Portugal,16,9,true
France,14,16,false
Portugal,16,5,false
France,13,5,true
Portugal,15,16,true
France,15,9,false
Portugal,14,4,false
France,15,20,true
Portugal,12,4,true
Portugal,16,8,true
France,15,4,false
Portugal,14,8,false
France,16,9,true
Portugal,16,16,false
France,12,2,true
Portugal,14,5,true
France,14,9,true
France,12,8,true
Portugal,14,18,true
France,14,19,false
France,12,11,false
Portugal,15,7,true
Portugal,13,11,true
Portugal,16,17,true
France,16,15,true
France,13,1,true
Portugal,15,4,false
Portugal,14,7,true
France,13,12,false
Portugal,15,20,true
Portugal,16,18,true
France,12,10,false
Portugal,14,6,true
Portugal,12,2,false
France,16,11,false
France,12,3,false
Portugal,12,6,true
Portugal,14,5,false
France,12,16,true
Portugal,14,16,false
France,16,N/A,false
France,13,4,true
Portugal,16,3,true
Portugal,16,15,false
France,12,N/A,false
Portugal,16,12,false
Portugal,16,6,true
France,13,18,false
France,15,18,true
France,12,10,false
France,15,3,true
France,12,14,true
France,12,10,true
Portugal,15,11,true
France,16,3,false
Portugal,14,1,true
France,13,1,false
France,15,4,false
Portugal,12,20,false
Portugal,15,12,true
Portugal,15,16,true
Portugal,15,20,false
Portugal,12,5,true
France,14,1,true
France,13,18,true
Portugal,13,9,true
France,15,14,true
France,16,19,true
Portugal,13,17,false
France,15,10,false
France,13,20,true
Portugal,13,14,true
France,16,N/A,false
France,15,19,true
France,16,16,false
Portugal,12,17,true
France,14,13,false
France,16,14,true
France,13,7,true
France,15,N/A,false
Portugal,12,10,false
France,14,11,false
France,13,18,true
Portugal,14,19,false
France,14,20,true
France,15,3,false
Portugal,12,12,true
France,16,N/A,false
France,12,17,false
France,15,19,false
Portugal,14,6,false
France,12,11,true
France,13,15,false
Portugal,14,7,true
France,14,6,true
France,14,3,true
France,13,6,true
Portugal,16,1,true
France,13,11,false
France,14,13,false
Portugal,15,17,true
Portugal,13,1,true
Portugal,12,8,false
Portugal,16,5,true
Portugal,16,12,false
France,14,7,false
Portugal,12,17,true
Portugal,12,3,false
Portugal,16,10,true
Portugal,15,1,false
Portugal,13,11,false
Portugal,16,11,true
Portugal,15,6,false
France,16,8,true
Portugal,12,6,false
France,14,17,false
France,14,N/A,false
France,15,9,true
France,12,2,true
Portugal,13,7,true
Portugal,15,1,false
France,12,15,false
Portugal,14,18,false
France,12,16,false
France,16,20,true
France,14,5,true
Portugal,12,16,true
Portugal,16,15,false
Portugal,13,14,true
Portugal,13,15,true
France,14,8,true
Portugal,14,19,true
France,16,N/A,false
France,15,8,false
France,12,19,true
France,14,13,true
Portugal,12,8,true
Portugal,15,19,true
France,16,1,false
France,13,2,true
Portugal,16,12,true
France,15,N/A,false
Portugal,14,4,true
France,13,12,true
France,14,16,false
France,13,8,false
France,15,11,false
France,16,6,true
France,13,17,true
France,14,20,false
Portugal,12,2,true
Portugal,14,19,false
Portugal,15,6,true
France,12,7,true
Portugal,13,5,false
France,15,12,false
France,13,13,false
France,15,11,true
Portugal,13,16,false
France,13,9,true
Portugal,16,16,false
Portugal,12,1,true
Portugal,13,15,true
Portugal,12,5,false
Portugal,14,6,false
France,12,N/A,false
France,12,9,false
Portugal,14,13,true
France,12,20,true
Portugal,13,7,false
France,12,7,true
France,12,4,true
France,15,3,false
France,13,4,false
Portugal,12,7,true
France,14,9,false
Portugal,15,8,false
France,13,10,false
France,12,12,true
Portugal,13,19,true
Portugal,12,3,false
France,16,18,false
Portugal,13,1,false
France,15,3,false
France,13,15,false
France,14,12,false
Portugal,14,18,true
France,13,17,true
France,15,14,true
Portugal,16,15,false
Portugal,15,9,true
France,15,19,true
France,12,1,false
France,13,11,false
France,14,17,true
Portugal,14,15,false
France,14,5,true
Portugal,13,N/A,false
France,13,12,true
France,13,19,true
France,15,15,false
France,14,N/A,false
Portugal,14,14,false
France,15,14,true
France,16,17,true
France,16,14,true
France,12,13,false
Portugal,13,17,false
Portugal,14,11,false
Portugal,13,N/A,false
France,12,1,false
Portugal,14,9,true
Portugal,16,11,false
France,14,15,true
Portugal,16,4,false
Portugal,13,18,true
France,12,1,false
France,13,N/A,true
Portugal,14,15,false
France,13,11,false
Portugal,14,N/A,false
France,16,3,true
France,15,5,false
France,13,12,false
France,14,N/A,false
France,16,1,true
France,15,5,true
Portugal,16,13,false
Portugal,13,3,false
France,13,1,true
France,15,2,false
France,13,20,false
Portugal,13,5,true
Portugal,16,20,false
Portugal,15,6,true
Portugal,15,19,true
Portugal,14,15,false
Portugal,14,20,false
Portugal,13,19,true
France,16,6,true
Portugal,12,8,false
Portugal,13,7,false
Portugal,14,19,true
France,12,18,true
Portugal,15,7,false
France,16,14,true
France,14,8,false
Portugal,13,6,true
France,12,11,true
Portugal,15,2,false
France,12,14,true
France,15,11,false
Portugal,15,1,true
Portugal,15,10,false
France,13,8,true
Portugal,12,5,false
France,13,15,false
France,12,17,false
Portugal,13,14,true
Portugal,15,14,true
Portugal,16,18,false
France,14,N/A,false
France,12,14,false
Portugal,12,5,true
France,15,7,false
France,16,15,false
France,14,N/A,true
France,15,16,false
Portugal,15,6,true
Portugal,13,19,true
Portugal,13,16,false
France,13,7,false
Portugal,13,18,false
France,16,17,false
France,13,20,true
Portugal,13,16,false
Portugal,12,5,true
Portugal,15,2,false
Portugal,12,19,false
Portugal,16,11,true
France,13,17,false
Portugal,13,2,false
France,16,7,true
France,15,17,false
Portugal,15,7,false
France,15,5,true
Portugal,14,16,false
Portugal,15,11,false
France,13,2,true
France,14,6,false
Portugal,15,10,true
France,16,11,true
France,14,7,false
France,16,19,true
France,16,16,false
France,13,1,true
Portugal,13,1,false
France,16,19,true
France,16,19,true
Portugal,16,19,false
Portugal,16,10,true
Portugal,14,9,false
Portugal,16,12,true
France,16,16,true
France,14,11,true
France,14,18,false
Portugal,14,3,true
France,14,15,false
Portugal,13,8,false
Portugal,15,13,true
Portugal,14,N/A,true
Portugal,14,15,false
Portugal,13,1,true
Portugal,15,19,false
France,12,2,true
France,16,5,true
Portugal,15,3,false
Portugal,15,5,false
Portugal,15,16,true
France,13,3,false
Portugal,16,13,false
Portugal,15,7,false
Portugal,15,15,false
France,13,3,true
Portugal,13,14,true
Portugal,15,7,true
France,15,N/A,false
Portugal,16,5,true
France,13,13,false
Portugal,12,13,true
Portugal,14,13,false
France,15,5,false
Portugal,13,14,true
Portugal,15,4,true
France,13,11,true
France,12,5,false
Portugal,16,6,true
France,13,11,false
France,14,1,true
France,15,20,true
France,16,N/A,false
Portugal,16,11,true
France,15,3,false
Portugal,13,N/A,false
Portugal,16,20,true
France,15,13,false
Portugal,12,8,false
France,12,17,false
France,15,8,true
France,12,7,false
Portugal,15,3,true
France,14,4,false
France,14,18,false
France,14,10,true
France,16,15,false
Portugal,13,N/A,false
France,15,13,true
France,16,19,true
Portugal,12,1,false
Portugal,13,18,false
France,14,1,true
Portugal,13,16,false
France,12,6,false
Portugal,14,13,false
Portugal,15,1,false
Portugal,12,18,true
Portugal,13,12,true
France,13,10,false
France,16,13,true
France,13,4,false
France,12,11,false
Portugal,16,6,false
Portugal,15,8,true
France,16,12,false
Portugal,16,17,false
Portugal,13,15,true
Portugal,12,1,false
Portugal,14,3,false
France,12,20,true
France,15,6,false
France,15,13,true
France,13,2,false
France,16,10,true
Portugal,15,7,true
Portugal,16,4,false
Portugal,16,8,true
France,16,10,false
Portugal,15,18,true
France,12,3,false
France,12,11,false
France,15,N/A,true
Portugal,15,14,false
Portugal,13,3,false
Portugal,16,9,true
France,15,8,false
France,16,2,true
Portugal,14,20,true
Portugal,14,20,true
France,15,12,false
Portugal,15,14,false
Portugal,15,10,false
France,15,6,true
France,15,15,true
Portugal,14,11,false
Portugal,12,16,true
France,13,20,true
Portugal,13,18,false
France,13,9,false
France,13,3,true
France,13,2,true
France,12,4,true
France,15,7,false
Portugal,12,7,true
Portugal,13,N/A,true
France,14,10,true
Portugal,16,4,false
France,15,9,true
France,15,8,true
Portugal,12,16,false
Portugal,14,10,true
France,14,1,true
Portugal,13,19,false
France,16,13,false
Portugal,14,5,false
France,15,13,true
Portugal,16,13,false
France,13,15,true
France,15,17,true
France,12,14,true
Portugal,15,4,false
France,16,18,false
Portugal,16,6,true
Portugal,15,20,false
